Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush37,village3,2023-11-10,1,107
toothbrush37,village3,2023-11-11,2,124
toothbrush37,village3,2023-11-12,0,0
toothbrush37,village3,2023-11-13,2,146
toothbrush37,village3,2023-11-14,0,0
toothbrush37,village3,2023-11-15,2,194
toothbrush37,village3,2023-11-16,1,94
toothbrush37,village3,2023-11-17,2,166
toothbrush37,village3,2023-11-18,0,0
toothbrush37,village3,2023-11-19,0,0
toothbrush37,village3,2023-11-20,2,147
toothbrush37,village3,2023-11-21,2,137
toothbrush37,village3,2023-11-22,2,140
toothbrush37,village3,2023-11-23,1,41
toothbrush37,village3,2023-11-24,1,50
toothbrush37,village3,2023-11-25,0,0
toothbrush37,village3,2023-11-26,1,111
toothbrush37,village3,2023-11-27,2,211
toothbrush37,village3,2023-11-28,2,141
toothbrush37,village3,2023-11-29,1,106
toothbrush37,village3,2023-11-30,2,158
toothbrush37,village3,2023-12-01,2,173
toothbrush37,village3,2023-12-02,1,96
toothbrush37,village3,2023-12-03,0,0
toothbrush37,village3,2023-12-04,2,142
toothbrush37,village3,2023-12-05,0,0
toothbrush37,village3,2023-12-06,2,158
toothbrush37,village3,2023-12-07,0,0
toothbrush37,village3,2023-12-08,1,63
toothbrush37,village3,2023-12-09,2,157
toothbrush37,village3,2023-12-10,2,118
toothbrush37,village3,2023-12-11,0,0
toothbrush37,village3,2023-12-12,1,99
toothbrush37,village3,2023-12-13,0,0
toothbrush37,village3,2023-12-14,0,0
toothbrush37,village3,2023-12-15,0,0
toothbrush37,village3,2023-12-16,1,112
toothbrush37,village3,2023-12-17,1,63
toothbrush37,village3,2023-12-18,2,171
toothbrush37,village3,2023-12-19,1,118
toothbrush37,village3,2023-12-20,2,181
toothbrush37,village3,2023-12-21,2,113
toothbrush37,village3,2023-12-22,0,0
toothbrush37,village3,2023-12-23,2,212
toothbrush37,village3,2023-12-24,2,135
toothbrush37,village3,2023-12-25,0,0
toothbrush37,village3,2023-12-26,2,134
toothbrush37,village3,2023-12-27,2,128
toothbrush37,village3,2023-12-28,2,112
toothbrush37,village3,2023-12-29,2,178
toothbrush37,village3,2023-12-30,0,0
toothbrush37,village3,2023-12-31,0,0
toothbrush38,village3,2023-01-01,0,0
toothbrush38,village3,2023-01-02,2,170
toothbrush38,village3,2023-01-03,2,143
toothbrush38,village3,2023-01-04,0,0
toothbrush38,village3,2023-01-05,1,40
toothbrush38,village3,2023-01-06,1,38
toothbrush38,village3,2023-01-07,1,64
toothbrush38,village3,2023-01-08,1,54
toothbrush38,village3,2023-01-09,2,83
toothbrush38,village3,2023-01-10,2,128
toothbrush38,village3,2023-01-11,0,0
toothbrush38,village3,2023-01-12,1,65
toothbrush38,village3,2023-01-13,0,0
toothbrush38,village3,2023-01-14,0,0
toothbrush38,village3,2023-01-15,0,0
toothbrush38,village3,2023-01-16,2,75
toothbrush38,village3,2023-01-17,0,0
toothbrush38,village3,2023-01-18,2,223
toothbrush38,village3,2023-01-19,0,0
toothbrush38,village3,2023-01-20,0,0
toothbrush38,village3,2023-01-21,0,0
toothbrush38,village3,2023-01-22,2,184
toothbrush38,village3,2023-01-23,2,226
toothbrush38,village3,2023-01-24,2,126
toothbrush38,village3,2023-01-25,2,82
toothbrush38,village3,2023-01-26,0,0
toothbrush38,village3,2023-01-27,2,147
toothbrush38,village3,2023-01-28,2,161
toothbrush38,village3,2023-01-29,1,94
toothbrush38,village3,2023-01-30,2,161
toothbrush38,village3,2023-01-31,0,0
toothbrush38,village3,2023-02-01,1,36
toothbrush38,village3,2023-02-02,0,0
toothbrush38,village3,2023-02-03,2,193
toothbrush38,village3,2023-02-04,2,180
toothbrush38,village3,2023-02-05,0,0
toothbrush38,village3,2023-02-06,1,78
toothbrush38,village3,2023-02-07,1,103
toothbrush38,village3,2023-02-08,0,0
toothbrush38,village3,2023-02-09,1,70
toothbrush38,village3,2023-02-10,2,160
toothbrush38,village3,2023-02-11,1,87
toothbrush38,village3,2023-02-12,0,0
toothbrush38,village3,2023-02-13,1,47
toothbrush38,village3,2023-02-14,1,42
toothbrush38,village3,2023-02-15,1,98
toothbrush38,village3,2023-02-16,1,53
toothbrush38,village3,2023-02-17,1,59
toothbrush38,village3,2023-02-18,0,0
toothbrush38,village3,2023-02-19,1,72
toothbrush38,village3,2023-02-20,0,0
toothbrush38,village3,2023-02-21,0,0
toothbrush38,village3,2023-02-22,2,82
toothbrush38,village3,2023-02-23,0,0
toothbrush38,village3,2023-02-24,2,109
toothbrush38,village3,2023-02-25,1,120
toothbrush38,village3,2023-02-26,1,112
toothbrush38,village3,2023-02-27,2,142
toothbrush38,village3,2023-02-28,2,161
toothbrush38,village3,2023-03-01,0,0
toothbrush38,village3,2023-03-02,0,0
toothbrush38,village3,2023-03-03,1,82
toothbrush38,village3,2023-03-04,1,65
toothbrush38,village3,2023-03-05,1,70
toothbrush38,village3,2023-03-06,0,0
toothbrush38,village3,2023-03-07,0,0
toothbrush38,village3,2023-03-08,1,47
toothbrush38,village3,2023-03-09,2,170
toothbrush38,village3,2023-03-10,1,76
toothbrush38,village3,2023-03-11,0,0
toothbrush38,village3,2023-03-12,1,108
toothbrush38,village3,2023-03-13,2,142
toothbrush38,village3,2023-03-14,0,0
toothbrush38,village3,2023-03-15,1,46
toothbrush38,village3,2023-03-16,1,43
toothbrush38,village3,2023-03-17,0,0
toothbrush38,village3,2023-03-18,0,0
toothbrush38,village3,2023-03-19,2,133
toothbrush38,village3,2023-03-20,0,0
toothbrush38,village3,2023-03-21,0,0
toothbrush38,village3,2023-03-22,0,0
toothbrush38,village3,2023-03-23,1,72
toothbrush38,village3,2023-03-24,0,0
toothbrush38,village3,2023-03-25,0,0
toothbrush38,village3,2023-03-26,1,97
toothbrush38,village3,2023-03-27,1,106
toothbrush38,village3,2023-03-28,1,107
toothbrush38,village3,2023-03-29,0,0
toothbrush38,village3,2023-03-30,2,113
toothbrush38,village3,2023-03-31,2,176
toothbrush38,village3,2023-04-01,1,40
toothbrush38,village3,2023-04-02,0,0
toothbrush38,village3,2023-04-03,1,91
toothbrush38,village3,2023-04-04,1,52
toothbrush38,village3,2023-04-05,1,67
toothbrush38,village3,2023-04-06,2,191
toothbrush38,village3,2023-04-07,1,53
toothbrush38,village3,2023-04-08,1,79
toothbrush38,village3,2023-04-09,1,35
toothbrush38,village3,2023-04-10,0,0
toothbrush38,village3,2023-04-11,0,0
toothbrush38,village3,2023-04-12,2,128
toothbrush38,village3,2023-04-13,2,172
toothbrush38,village3,2023-04-14,1,85
toothbrush38,village3,2023-04-15,1,57
toothbrush38,village3,2023-04-16,2,188
toothbrush38,village3,2023-04-17,1,73
toothbrush38,village3,2023-04-18,1,43
toothbrush38,village3,2023-04-19,1,111
toothbrush38,village3,2023-04-20,2,176
toothbrush38,village3,2023-04-21,0,0
toothbrush38,village3,2023-04-22,2,106
toothbrush38,village3,2023-04-23,1,112
toothbrush38,village3,2023-04-24,1,74
toothbrush38,village3,2023-04-25,2,142
toothbrush38,village3,2023-04-26,2,150
toothbrush38,village3,2023-04-27,1,49
toothbrush38,village3,2023-04-28,0,0
toothbrush38,village3,2023-04-29,0,0
toothbrush38,village3,2023-04-30,1,65
toothbrush38,village3,2023-05-01,2,191
toothbrush38,village3,2023-05-02,1,75
toothbrush38,village3,2023-05-03,0,0
toothbrush38,village3,2023-05-04,0,0
toothbrush38,village3,2023-05-05,1,88
toothbrush38,village3,2023-05-06,1,115
toothbrush38,village3,2023-05-07,2,128
toothbrush38,village3,2023-05-08,1,45
toothbrush38,village3,2023-05-09,1,54
toothbrush38,village3,2023-05-10,1,45
toothbrush38,village3,2023-05-11,0,0
toothbrush38,village3,2023-05-12,0,0
toothbrush38,village3,2023-05-13,1,65
toothbrush38,village3,2023-05-14,1,120
toothbrush38,village3,2023-05-15,2,177
toothbrush38,village3,2023-05-16,1,55
toothbrush38,village3,2023-05-17,1,65
toothbrush38,village3,2023-05-18,2,172
toothbrush38,village3,2023-05-19,0,0
toothbrush38,village3,2023-05-20,2,181
toothbrush38,village3,2023-05-21,0,0
toothbrush38,village3,2023-05-22,0,0
toothbrush38,village3,2023-05-23,0,0
toothbrush38,village3,2023-05-24,1,66
toothbrush38,village3,2023-05-25,2,151
toothbrush38,village3,2023-05-26,1,40
toothbrush38,village3,2023-05-27,1,80
toothbrush38,village3,2023-05-28,0,0
toothbrush38,village3,2023-05-29,2,156
toothbrush38,village3,2023-05-30,1,109
toothbrush38,village3,2023-05-31,0,0
toothbrush38,village3,2023-06-01,0,0
toothbrush38,village3,2023-06-02,0,0
toothbrush38,village3,2023-06-03,0,0
toothbrush38,village3,2023-06-04,1,61
toothbrush38,village3,2023-06-05,0,0
toothbrush38,village3,2023-06-06,0,0
toothbrush38,village3,2023-06-07,2,81
toothbrush38,village3,2023-06-08,1,97
toothbrush38,village3,2023-06-09,2,146
toothbrush38,village3,2023-06-10,0,0
toothbrush38,village3,2023-06-11,2,90
toothbrush38,village3,2023-06-12,1,41
toothbrush38,village3,2023-06-13,2,136
toothbrush38,village3,2023-06-14,1,73
toothbrush38,village3,2023-06-15,1,38
toothbrush38,village3,2023-06-16,1,54
toothbrush38,village3,2023-06-17,1,31
toothbrush38,village3,2023-06-18,2,174
toothbrush38,village3,2023-06-19,0,0
toothbrush38,village3,2023-06-20,1,71
toothbrush38,village3,2023-06-21,2,158
toothbrush38,village3,2023-06-22,0,0
toothbrush38,village3,2023-06-23,0,0
toothbrush38,village3,2023-06-24,1,48
toothbrush38,village3,2023-06-25,1,104
toothbrush38,village3,2023-06-26,1,61
toothbrush38,village3,2023-06-27,2,164
toothbrush38,village3,2023-06-28,1,58
toothbrush38,village3,2023-06-29,2,151
toothbrush38,village3,2023-06-30,2,179
toothbrush38,village3,2023-07-01,2,161
toothbrush38,village3,2023-07-02,2,155
toothbrush38,village3,2023-07-03,0,0
toothbrush38,village3,2023-07-04,1,35
toothbrush38,village3,2023-07-05,1,59
toothbrush38,village3,2023-07-06,0,0
toothbrush38,village3,2023-07-07,2,173
toothbrush38,village3,2023-07-08,0,0
toothbrush38,village3,2023-07-09,0,0
toothbrush38,village3,2023-07-10,0,0
toothbrush38,village3,2023-07-11,0,0
toothbrush38,village3,2023-07-12,1,41
toothbrush38,village3,2023-07-13,1,35
toothbrush38,village3,2023-07-14,1,45
toothbrush38,village3,2023-07-15,1,55
toothbrush38,village3,2023-07-16,1,115
toothbrush38,village3,2023-07-17,2,185
toothbrush38,village3,2023-07-18,1,79
toothbrush38,village3,2023-07-19,1,117
toothbrush38,village3,2023-07-20,1,116
toothbrush38,village3,2023-07-21,2,177
toothbrush38,village3,2023-07-22,2,175
toothbrush38,village3,2023-07-23,0,0
toothbrush38,village3,2023-07-24,0,0
toothbrush38,village3,2023-07-25,0,0
toothbrush38,village3,2023-07-26,2,188
toothbrush38,village3,2023-07-27,1,94
toothbrush38,village3,2023-07-28,2,125
toothbrush38,village3,2023-07-29,1,61
toothbrush38,village3,2023-07-30,0,0
toothbrush38,village3,2023-07-31,0,0
toothbrush38,village3,2023-08-01,1,73
toothbrush38,village3,2023-08-02,0,0
toothbrush38,village3,2023-08-03,2,76
toothbrush38,village3,2023-08-04,1,68
toothbrush38,village3,2023-08-05,1,71
toothbrush38,village3,2023-08-06,1,52
toothbrush38,village3,2023-08-07,0,0
toothbrush38,village3,2023-08-08,1,83
toothbrush38,village3,2023-08-09,0,0
toothbrush38,village3,2023-08-10,2,171
toothbrush38,village3,2023-08-11,1,31
toothbrush38,village3,2023-08-12,1,96
toothbrush38,village3,2023-08-13,2,139
toothbrush38,village3,2023-08-14,1,115
toothbrush38,village3,2023-08-15,1,78
toothbrush38,village3,2023-08-16,1,37
toothbrush38,village3,2023-08-17,0,0
toothbrush38,village3,2023-08-18,1,98
toothbrush38,village3,2023-08-19,2,182
toothbrush38,village3,2023-08-20,2,71
toothbrush38,village3,2023-08-21,1,96
toothbrush38,village3,2023-08-22,0,0
toothbrush38,village3,2023-08-23,2,133
toothbrush38,village3,2023-08-24,1,114
toothbrush38,village3,2023-08-25,2,180
toothbrush38,village3,2023-08-26,1,64
toothbrush38,village3,2023-08-27,2,146
toothbrush38,village3,2023-08-28,0,0
toothbrush38,village3,2023-08-29,1,38
toothbrush38,village3,2023-08-30,1,88
toothbrush38,village3,2023-08-31,2,134
toothbrush38,village3,2023-09-01,2,117
toothbrush38,village3,2023-09-02,1,47
toothbrush38,village3,2023-09-03,2,149
toothbrush38,village3,2023-09-04,2,120
toothbrush38,village3,2023-09-05,0,0
toothbrush38,village3,2023-09-06,1,113
toothbrush38,village3,2023-09-07,1,32
toothbrush38,village3,2023-09-08,0,0
toothbrush38,village3,2023-09-09,1,82
toothbrush38,village3,2023-09-10,1,94
toothbrush38,village3,2023-09-11,2,132
toothbrush38,village3,2023-09-12,0,0
toothbrush38,village3,2023-09-13,1,38
toothbrush38,village3,2023-09-14,2,232
toothbrush38,village3,2023-09-15,2,166
toothbrush38,village3,2023-09-16,2,114
toothbrush38,village3,2023-09-17,1,59
toothbrush38,village3,2023-09-18,1,46
toothbrush38,village3,2023-09-19,1,92
toothbrush38,village3,2023-09-20,0,0
toothbrush38,village3,2023-09-21,1,111
toothbrush38,village3,2023-09-22,1,115
toothbrush38,village3,2023-09-23,0,0
toothbrush38,village3,2023-09-24,1,110
toothbrush38,village3,2023-09-25,2,132
toothbrush38,village3,2023-09-26,1,46
toothbrush38,village3,2023-09-27,1,90
toothbrush38,village3,2023-09-28,1,33
toothbrush38,village3,2023-09-29,1,49
toothbrush38,village3,2023-09-30,1,86
toothbrush38,village3,2023-10-01,2,170
toothbrush38,village3,2023-10-02,2,118
toothbrush38,village3,2023-10-03,0,0
toothbrush38,village3,2023-10-04,1,91
toothbrush38,village3,2023-10-05,0,0
toothbrush38,village3,2023-10-06,1,78
toothbrush38,village3,2023-10-07,1,57
toothbrush38,village3,2023-10-08,1,83
toothbrush38,village3,2023-10-09,0,0
toothbrush38,village3,2023-10-10,1,54
toothbrush38,village3,2023-10-11,1,113
toothbrush38,village3,2023-10-12,1,102
toothbrush38,village3,2023-10-13,0,0
toothbrush38,village3,2023-10-14,2,177
toothbrush38,village3,2023-10-15,0,0
toothbrush38,village3,2023-10-16,2,173
toothbrush38,village3,2023-10-17,0,0
toothbrush38,village3,2023-10-18,0,0
toothbrush38,village3,2023-10-19,2,105
toothbrush38,village3,2023-10-20,2,158
toothbrush38,village3,2023-10-21,2,103
toothbrush38,village3,2023-10-22,1,111
toothbrush38,village3,2023-10-23,0,0
toothbrush38,village3,2023-10-24,1,47
toothbrush38,village3,2023-10-25,1,117
toothbrush38,village3,2023-10-26,1,66
toothbrush38,village3,2023-10-27,1,101
toothbrush38,village3,2023-10-28,0,0
toothbrush38,village3,2023-10-29,0,0
toothbrush38,village3,2023-10-30,1,74
toothbrush38,village3,2023-10-31,1,113
toothbrush38,village3,2023-11-01,0,0
toothbrush38,village3,2023-11-02,2,170
toothbrush38,village3,2023-11-03,0,0
toothbrush38,village3,2023-11-04,2,183
toothbrush38,village3,2023-11-05,1,109
toothbrush38,village3,2023-11-06,2,205
toothbrush38,village3,2023-11-07,0,0
toothbrush38,village3,2023-11-08,0,0
toothbrush38,village3,2023-11-09,2,180
toothbrush38,village3,2023-11-10,0,0
toothbrush38,village3,2023-11-11,2,183
toothbrush38,village3,2023-11-12,0,0
toothbrush38,village3,2023-11-13,2,125
toothbrush38,village3,2023-11-14,0,0
toothbrush38,village3,2023-11-15,0,0
toothbrush38,village3,2023-11-16,1,109
toothbrush38,village3,2023-11-17,2,169
toothbrush38,village3,2023-11-18,1,54
toothbrush38,village3,2023-11-19,1,38
toothbrush38,village3,2023-11-20,2,141
toothbrush38,village3,2023-11-21,2,206
toothbrush38,village3,2023-11-22,1,120
toothbrush38,village3,2023-11-23,1,95
toothbrush38,village3,2023-11-24,0,0
toothbrush38,village3,2023-11-25,1,34
toothbrush38,village3,2023-11-26,1,119
toothbrush38,village3,2023-11-27,2,184
toothbrush38,village3,2023-11-28,2,128
toothbrush38,village3,2023-11-29,1,54
toothbrush38,village3,2023-11-30,1,83
toothbrush38,village3,2023-12-01,1,50
toothbrush38,village3,2023-12-02,1,34
toothbrush38,village3,2023-12-03,2,109
toothbrush38,village3,2023-12-04,2,118
toothbrush38,village3,2023-12-05,0,0
toothbrush38,village3,2023-12-06,2,218
toothbrush38,village3,2023-12-07,0,0
toothbrush38,village3,2023-12-08,1,113
toothbrush38,village3,2023-12-09,2,190
toothbrush38,village3,2023-12-10,0,0
toothbrush38,village3,2023-12-11,1,89
toothbrush38,village3,2023-12-12,0,0
toothbrush38,village3,2023-12-13,2,138
toothbrush38,village3,2023-12-14,1,55
toothbrush38,village3,2023-12-15,1,92
toothbrush38,village3,2023-12-16,1,76
toothbrush38,village3,2023-12-17,1,82
toothbrush38,village3,2023-12-18,0,0
toothbrush38,village3,2023-12-19,1,117
toothbrush38,village3,2023-12-20,0,0
toothbrush38,village3,2023-12-21,2,163
toothbrush38,village3,2023-12-22,2,151
toothbrush38,village3,2023-12-23,1,87
toothbrush38,village3,2023-12-24,0,0
toothbrush38,village3,2023-12-25,0,0
toothbrush38,village3,2023-12-26,0,0
toothbrush38,village3,2023-12-27,1,93
toothbrush38,village3,2023-12-28,1,49
toothbrush38,village3,2023-12-29,1,91
toothbrush38,village3,2023-12-30,2,159
toothbrush38,village3,2023-12-31,1,83
toothbrush39,village3,2023-01-01,1,47
toothbrush39,village3,2023-01-02,2,131
toothbrush39,village3,2023-01-03,2,146
toothbrush39,village3,2023-01-04,2,155
toothbrush39,village3,2023-01-05,2,124
toothbrush39,village3,2023-01-06,1,76
toothbrush39,village3,2023-01-07,0,0
toothbrush39,village3,2023-01-08,2,159
toothbrush39,village3,2023-01-09,0,0
toothbrush39,village3,2023-01-10,1,56
toothbrush39,village3,2023-01-11,0,0
toothbrush39,village3,2023-01-12,0,0
toothbrush39,village3,2023-01-13,1,59
toothbrush39,village3,2023-01-14,0,0
toothbrush39,village3,2023-01-15,2,110
toothbrush39,village3,2023-01-16,2,164
toothbrush39,village3,2023-01-17,2,102
toothbrush39,village3,2023-01-18,2,120
toothbrush39,village3,2023-01-19,2,169
toothbrush39,village3,2023-01-20,2,146
toothbrush39,village3,2023-01-21,0,0
toothbrush39,village3,2023-01-22,0,0
toothbrush39,village3,2023-01-23,2,173
toothbrush39,village3,2023-01-24,1,58
toothbrush39,village3,2023-01-25,2,157
toothbrush39,village3,2023-01-26,0,0
toothbrush39,village3,2023-01-27,0,0
toothbrush39,village3,2023-01-28,1,46
toothbrush39,village3,2023-01-29,1,41
toothbrush39,village3,2023-01-30,0,0
toothbrush39,village3,2023-01-31,2,106
toothbrush39,village3,2023-02-01,2,198
toothbrush39,village3,2023-02-02,1,39
toothbrush39,village3,2023-02-03,1,107
toothbrush39,village3,2023-02-04,1,108
toothbrush39,village3,2023-02-05,0,0
toothbrush39,village3,2023-02-06,1,100
toothbrush39,village3,2023-02-07,0,0
toothbrush39,village3,2023-02-08,1,47
toothbrush39,village3,2023-02-09,1,101
toothbrush39,village3,2023-02-10,2,112
toothbrush39,village3,2023-02-11,1,35
toothbrush39,village3,2023-02-12,2,176
toothbrush39,village3,2023-02-13,2,106
toothbrush39,village3,2023-02-14,1,39
toothbrush39,village3,2023-02-15,1,85
toothbrush39,village3,2023-02-16,0,0
toothbrush39,village3,2023-02-17,1,69
toothbrush39,village3,2023-02-18,1,61
toothbrush39,village3,2023-02-19,0,0
toothbrush39,village3,2023-02-20,1,109
toothbrush39,village3,2023-02-21,0,0
toothbrush39,village3,2023-02-22,0,0
toothbrush39,village3,2023-02-23,2,95
toothbrush39,village3,2023-02-24,1,36
toothbrush39,village3,2023-02-25,1,59
toothbrush39,village3,2023-02-26,0,0
toothbrush39,village3,2023-02-27,2,186
toothbrush39,village3,2023-02-28,2,101
toothbrush39,village3,2023-03-01,0,0
toothbrush39,village3,2023-03-02,0,0
toothbrush39,village3,2023-03-03,2,169
toothbrush39,village3,2023-03-04,1,64
toothbrush39,village3,2023-03-05,0,0
toothbrush39,village3,2023-03-06,2,172
toothbrush39,village3,2023-03-07,1,98
toothbrush39,village3,2023-03-08,2,170
toothbrush39,village3,2023-03-09,1,72
toothbrush39,village3,2023-03-10,0,0
toothbrush39,village3,2023-03-11,0,0
toothbrush39,village3,2023-03-12,1,102
